(species=Paecilomyces niveus)(type=Full)(curator=GO)
g4878 = 8131
g4878 = 9308
g4878 = 48038
g4878 = 5507
g4878 = 8131
g4878 = 9308
g4878 = 48038
g4878 = 5507
g4878 = 8131
g4878 = 9308
g4878 = 48038
g4878 = 5507
g4878 = 8131
g4878 = 9308
g4878 = 48038
g4878 = 5507
g4878 = 8131
g4878 = 9308
g4878 = 48038
g4778 = 16846
g4778 = 16846
g8112 = 981
g8112 = 6355
g8112 = 8270
g8112 = 981
g8112 = 6355
g8112 = 8270
g8112 = 3677
g8112 = 6351
g8112 = 8270
g8112 = 3677
g8112 = 6351
g8112 = 8270
g8112 = 981
g8112 = 6355
g8112 = 8270
g8112 = 981
g8112 = 6355
g8112 = 8270
g6090 = 8686
g6090 = 9231
g6090 = 8686
g6090 = 9231
g9062 = 3743
g9062 = 5852
g9062 = 6413
g9062 = 31369
g9062 = 3723
g9062 = 3743
g9062 = 5852
g9062 = 6413
g9062 = 31369
g7735 = 3735
g7735 = 5840
g7735 = 6412
g7735 = 3735
g7735 = 5840
g7735 = 6412
g8288 = 245
g8288 = 3729
g4185 = 6457
g4185 = 51082
g4185 = 6457
g4185 = 51082
g6728 = 22857
g6728 = 22857
g6728 = 55085
g3904 = 8080
g3904 = 8080
g2598 = 16491
g1698 = 981
g1698 = 6355
g1698 = 8270
g1698 = 3677
g1698 = 6351
g1698 = 8270
g1698 = 3677
g1698 = 6351
g1698 = 8270
g1698 = 981
g1698 = 6355
g1698 = 8270
g1698 = 981
g1698 = 6355
g1698 = 8270
g1698 = 981
g1698 = 6355
g1698 = 8270
g5831 = 16491
g5831 = 16491
g8611 = 6812
g8611 = 8324
g8611 = 16021
g8611 = 55085
g8611 = 6812
g8611 = 8324
g8611 = 16021
g8611 = 55085
g2878 = 7064
g2878 = 31390
g2878 = 7064
g2878 = 31390
g9613 = 3824
g9613 = 3824
g43 = 981
g43 = 6355
g43 = 8270
g43 = 3677
g43 = 6351
g43 = 8270
g43 = 981
g43 = 6355
g43 = 8270
g43 = 981
g43 = 6355
g43 = 8270
g43 = 3677
g43 = 6351
g43 = 8270
g43 = 981
g43 = 6355
g43 = 8270
g5244 = 981
g5244 = 6355
g5244 = 8270
g5244 = 3677
g5244 = 6351
g5244 = 8270
g5244 = 981
g5244 = 6355
g5244 = 8270
g5244 = 981
g5244 = 6355
g5244 = 8270
g5244 = 3677
g5244 = 6351
g5244 = 8270
g5244 = 981
g5244 = 6355
g5244 = 8270
g8749 = 5515
g8749 = 5515
g8749 = 5515
g8749 = 5515
g8749 = 5515
g8749 = 5515
g8749 = 5515
g2395 = 22857
g2395 = 55085
g2395 = 22857
g2362 = 981
g2362 = 6355
g2362 = 8270
g2362 = 981
g2362 = 6355
g2362 = 8270
g2362 = 981
g2362 = 6355
g2362 = 8270
g2362 = 981
g2362 = 6355
g2362 = 8270
g4297 = 127
g4297 = 6384
g6468 = 30234
g7543 = 5506
g7543 = 16705
g7543 = 20037
g7543 = 5506
g7543 = 16705
g7543 = 20037
g7543 = 5506
g7543 = 16705
g7543 = 20037
g7543 = 5506
g7543 = 16705
g7543 = 20037
g7543 = 5506
g7543 = 16705
g7543 = 20037
g7543 = 5506
g7543 = 16705
g7543 = 20037
g7543 = 5506
g7543 = 16705
g7543 = 20037
g7543 = 5506
g7543 = 16705
g7543 = 20037
g7543 = 5506
g7543 = 16705
g7543 = 20037
g7543 = 5506
g7543 = 16705
g7543 = 20037
g7543 = 5506
g7543 = 16705
g7543 = 20037
g7543 = 5506
g7543 = 16705
g7543 = 20037
g10588 = 3723
g10588 = 3743
g10588 = 6413
g10588 = 3723
g10588 = 3743
g10588 = 6413
g368.3 = 5975
g368.3 = 16758
g368.3 = 30259
g1333 = 6357
g1333 = 16538
g10106 = 166
g4716 = 4100
g4716 = 16758
g2221 = 8270
g2221 = 724
g2221 = 19789
g2221 = 30915
g2221 = 4842
g2221 = 16567
g2221 = 8270
g8016 = 1678
g8016 = 4396
g8016 = 5524
g8016 = 5536
g8016 = 5975
g8016 = 5524
g8016 = 5975
g8016 = 16773
g8016 = 5524
g8016 = 5975
g8016 = 16773
g8016 = 1678
g8016 = 4396
g8016 = 5524
g8016 = 5536
g8016 = 5975
g4740 = 16021
g4740 = 16021
g816 = 3676
g816 = 8270
g816 = 4386
g816 = 3676
g816 = 8270
g816 = 3676
g816 = 8270
g816 = 3676
g816 = 8270
g816 = 3676
g816 = 8270
g816 = 3676
g816 = 8270
g4380 = 981
g4380 = 6355
g4380 = 8270
g4380 = 981
g4380 = 6355
g4380 = 8270
g4380 = 3677
g4380 = 6351
g4380 = 8270
g4380 = 981
g4380 = 6355
g4380 = 8270
g4380 = 981
g4380 = 6355
g4380 = 8270
g7824 = 6464
g7824 = 4077
g7824 = 6464
g7824 = 6464
g1259 = 3824
g1259 = 16787
g6284 = 5524
g6284 = 9058
g6284 = 4326
g6284 = 5524
g6284 = 9396
g6284 = 5524
g6284 = 9058
g6284 = 16874
g6284 = 4326
g6284 = 5524
g6284 = 9396
g4009 = 3934
g4009 = 46654
g4009 = 3934
g4009 = 46654
g4532 = 3677
g4532 = 5524
g4532 = 6281
g4532 = 8094
g9102 = 4525
g9102 = 6396
g9102 = 4525
g9102 = 6396
g9102 = 4525
g9102 = 6396
g9102 = 4525
g9102 = 6396
g3206 = 19120
g3206 = 16787
g3206 = 16787
g3206 = 16787
g3206 = 16787
g3206 = 16787
g5321 = 31932
g9691 = 19988
g9691 = 43399
g4991 = 10181
g4991 = 10181
g4252 = 16491
g4252 = 16491
g4252 = 16491
g4252 = 16491
g4252 = 16491
g4252 = 16491
g4252 = 16491
g4252 = 16491
g4252 = 16491
g5074 = 22857
g5074 = 22857
g5074 = 55085
g4687 = 6629
g4687 = 6629
g2695 = 3676
g2695 = 6351
g2695 = 8270
g2695 = 6351
g2695 = 3676
g2695 = 6351
g2695 = 8270
g2695 = 3676
g2695 = 6351
g2695 = 8270
g2695 = 6351
g5258 = 5975
g5978 = 6891
g5978 = 17119
g5978 = 6891
g5978 = 17119
g5978 = 6891
g5978 = 17119
g1523 = 16020
g5275 = 5634
g5275 = 6281
g5275 = 6974
g5275 = 31297
g5275 = 5634
g5275 = 6281
g5275 = 6974
g5275 = 31297
g4682 = 287
g4682 = 6190
g4682 = 9117
g4682 = 50483
g4682 = 287
g4682 = 6190
g4682 = 9117
g4682 = 50483
g1963 = 5515
g1963 = 5515
g1963 = 5515
g1963 = 5515
g1963 = 5515
g1963 = 5515
g1963 = 5515
g1963 = 5515
g1963 = 5515
g1963 = 5515
g1963 = 6338
g1963 = 16586
g1963 = 6338
g1963 = 16586
g1963 = 5515
g9232 = 795
g9232 = 7131
g9232 = 61630
g6944 = 8235
g1310 = 5515
g4906 = 3677
g4906 = 6351
g4906 = 8270
g4906 = 981
g4906 = 6355
g4906 = 8270
g4906 = 981
g4906 = 6355
g4906 = 8270
g4906 = 3677
g4906 = 6351
g4906 = 8270
g4906 = 981
g4906 = 6355
g4906 = 8270
g4906 = 981
g4906 = 6355
g4906 = 8270
g833 = 16757
g7852 = 3824
g1294 = 287
g1294 = 4749
g1294 = 9165
g1294 = 287
g1294 = 4749
g1294 = 9165
g1294 = 287
g1294 = 4749
g1294 = 9165
g8617 = 55085
g8617 = 55085
g8617 = 55085
g8617 = 55085
g8617 = 55085
g8617 = 55085
g8617 = 5509
g8617 = 5509
g8617 = 5509
g8617 = 5509
g8617 = 5509
g8617 = 5509
g8900 = 17061
g8900 = 3824
g8900 = 9116
g8900 = 17061
g8900 = 3824
g8900 = 9116
g8255 = 46982
g8255 = 3677
g8255 = 3677
g8255 = 3677
g8255 = 3677
g8255 = 3677
g8255 = 3677
g8255 = 3677
g506 = 981
g506 = 6355
g506 = 8270
g506 = 981
g506 = 6355
g506 = 8270
g506 = 981
g506 = 6355
g506 = 8270
g506 = 981
g506 = 6355
g506 = 8270
g5929 = 4843
g5929 = 16579
g8765 = 3676
g8765 = 5524
g10147 = 22857
g10147 = 55085
g10147 = 22857
g2858 = 5509
g2858 = 5509
g2858 = 55085
g2858 = 55085
g2858 = 55085
g2858 = 55085
g2858 = 55085
g2858 = 55085
g2858 = 5509
g2858 = 5509
g2858 = 5509
g2858 = 5509
g2858 = 5509
g2858 = 5509
g2858 = 5509
g2858 = 5509
g2557 = 70197
g2557 = 1990862
g2557 = 3677
g6355 = 5515
g6355 = 5515
g6355 = 5515
g6355 = 5515
g6355 = 5515
g6355 = 5515
g6355 = 5515
g7262 = 5515
g7262 = 16409
g7262 = 5515
g7262 = 5515
g7262 = 5515
g7262 = 5515
g7262 = 5515
g7262 = 5515
g7262 = 5515
g7262 = 5515
g1473 = 3700
g1473 = 6355
g1473 = 3700
g1473 = 6355
g6373 = 5515
g6373 = 6749
g6373 = 5515
g6373 = 6749
g6872 = 22857
g6872 = 55085
g6872 = 22857
g3279 = 3677
g3279 = 6351
g3279 = 8270
g3279 = 981
g3279 = 6355
g3279 = 8270
g3279 = 981
g3279 = 6355
g3279 = 8270
g3279 = 981
g3279 = 6355
g3279 = 8270
g3279 = 3677
g3279 = 6351
g3279 = 8270
g3279 = 981
g3279 = 6355
g3279 = 8270
g9722 = 5524
g9722 = 16021
g9722 = 42626
g9722 = 55085
g9722 = 5524
g9722 = 16021
g9722 = 42626
g9722 = 55085
g9722 = 5524
g9722 = 5524
g9722 = 5524
g9722 = 16021
g9722 = 42626
g9722 = 55085
g9722 = 5524
g9722 = 5524
g9722 = 5524
g9722 = 16021
g9722 = 42626
g9722 = 55085
g9722 = 5524
g9722 = 16021
g9722 = 5524
g9722 = 16021
g4144 = 347
g4144 = 6397
g4144 = 6406
g7059 = 5515
g7059 = 6749
g7059 = 5515
g7059 = 6749
g6068 = 46907
g6068 = 46907
g6068 = 46907
g3284 = 9249
g3284 = 6464
g4838 = 4497
g4838 = 5506
g4838 = 16705
g4838 = 20037
g4838 = 4497
g4838 = 5506
g4838 = 16705
g4838 = 20037
g4838 = 4497
g4838 = 5506
g4838 = 16705
g4838 = 20037
g4838 = 4497
g4838 = 5506
g4838 = 16705
g4838 = 20037
g4838 = 5506
g4838 = 16705
g4838 = 20037
g4838 = 5506
g4838 = 16705
g4838 = 20037
g4838 = 5506
g4838 = 16705
g4838 = 20037
g4838 = 5506
g4838 = 16705
g4838 = 20037
g4838 = 5506
g4838 = 16705
g4838 = 20037
g4838 = 5506
g4838 = 16705
g4838 = 20037
g1676 = 16747
g1517 = 16491
g9870 = 16491
g2437 = 16491
g8426 = 4499
g8426 = 50660
g8426 = 50661
g2977 = 16491
g2977 = 16903
g2977 = 16491
g2977 = 16491
g2977 = 16491
g2977 = 16491
g2977 = 16491
g2977 = 16491
g2977 = 16491
g2977 = 16491
g2977 = 16491
g2977 = 3824
g1088 = 4672
g1088 = 5524
g1088 = 6468
g1088 = 4672
g1088 = 5524
g1088 = 6468
g1088 = 4672
g1088 = 5524
g1088 = 6468
g1276 = 16627
g1276 = 50660
g1276 = 16627
g1276 = 16627
g9163 = 5515
g9163 = 5515
g9163 = 5515
g9163 = 5515
g9163 = 5515
g9163 = 5515
g9163 = 5515
g9163 = 5515
g1295 = 15078
g1295 = 33179
g1295 = 1902600
g3730 = 3824
g3730 = 51536
g3730 = 3824
g3730 = 51536
g3730 = 4076
g3730 = 9102
g3730 = 4076
g3730 = 9102
g9763 = 16021
g9763 = 55085
g9763 = 16021
g9763 = 55085
g5740 = 5515
g5740 = 5515
g5740 = 5515
g5740 = 5515
g5740 = 5515
g5740 = 5515
g5740 = 5515
g1750 = 5869
g1750 = 5869
g2872 = 4553
g2872 = 5975
g2872 = 4553
g2872 = 5975
g2872 = 4553
g2872 = 5975
g2872 = 4553
g2872 = 5975
g2872 = 4553
g2872 = 5975
g2872 = 4553
g2872 = 5975
g2872 = 4553
g2872 = 5975
g2872 = 4553
g2872 = 5975
g2872 = 4553
g2872 = 5975
g1487.1 = 5524
g1487.1 = 16887
g1487.1 = 5524
g1487.1 = 16887
g1487.1 = 16887
g1487.1 = 35494
g6999 = 3824
g10053 = 6807
g10053 = 6807
g6220 = 16020
g6220 = 22857
g6220 = 55085
g6220 = 16021
g6220 = 22857
g6220 = 55085
g6220 = 16021
g6220 = 22857
g6220 = 55085
g7493 = 5525
g10195 = 5509
g10195 = 5544
g10195 = 5509
g10195 = 5544
g9918 = 16971
g9918 = 16972
g9918 = 16972
g9918 = 16972
g1320 = 5975
g1320 = 16868
g1320 = 16868
g1320 = 71704
g1320 = 5975
g1320 = 16868
g1320 = 5975
g1320 = 16868
g1320 = 5975
g1320 = 16868
g1320 = 16868
g1320 = 71704
g1320 = 5975
g1320 = 16868
g462 = 5515
g462 = 5515
g462 = 5515
g462 = 5515
g462 = 5515
g462 = 5515
g462 = 5515
g462 = 5515
g462 = 5515
g462 = 5515
g462 = 48188
g9534 = 43248
g8707 = 5515
g8707 = 5515
g8707 = 5515
g8707 = 5515
g8707 = 5515
g5168 = 4413
g5168 = 5524
g5168 = 6566
g5168 = 5524
g6973 = 5506
g6973 = 16706
g6973 = 31418
g6973 = 16491
g6973 = 5506
g6973 = 16705
g6973 = 31418
g1287 = 256
g1287 = 4037
g1287 = 256
g1287 = 4037
g1287 = 256
g1287 = 4037
g1287 = 256
g1287 = 4037
g7742 = 51287
g7742 = 16616
g7742 = 51287
g6050 = 9058
g6050 = 162
g6050 = 4049
g6050 = 9058
g6050 = 9058
g6050 = 9058
g6050 = 9058
g7736 = 5634
g7736 = 5737
g7736 = 5634
g7736 = 5737
g2237 = 5525
g2237 = 3924
g2237 = 5525
g2237 = 3924
g2237 = 5525
g2532 = 6479
g2532 = 8168
g2532 = 35246
g2532 = 16274
g2532 = 18216
g6533 = 6812
g6533 = 15299
g6533 = 16021
g6533 = 55085
g1197 = 5506
g1197 = 16705
g1197 = 20037
g1197 = 5506
g1197 = 16705
g1197 = 20037
g1197 = 5506
g1197 = 16705
g1197 = 20037
g1197 = 5506
g1197 = 16705
g1197 = 20037
g1197 = 5506
g1197 = 16705
g1197 = 20037
g1197 = 5506
g1197 = 16705
g1197 = 20037
g1197 = 5506
g1197 = 16705
g1197 = 20037
g1197 = 5506
g1197 = 16705
g1197 = 20037
g1197 = 5506
g1197 = 16705
g1197 = 20037
g1197 = 5506
g1197 = 16705
g1197 = 20037
g6380 = 3735
g6380 = 5840
g6380 = 6412
g2559 = 16787
g2559 = 16787
g2559 = 16787
g2559 = 16787
g2559 = 16787
g2559 = 16787
g2559 = 16787
g2559 = 16787
g2559 = 16787
g2819 = 5525
g2819 = 3924
g2819 = 5525
g2819 = 5525
g2819 = 7264
g6002 = 16817
g6002 = 5524
g6002 = 70615
g1887 = 16627
g1919 = 3735
g1919 = 5840
g1919 = 6412
g1919 = 3735
g1919 = 5840
g1919 = 6412
g9411 = 71949
g2209 = 30234
g276 = 7064
g473 = 3824
g6518 = 6974
g6518 = 19005
g6518 = 30332
g6518 = 31146
g6518 = 31571
g6518 = 5515
g6518 = 5515
g6518 = 5515
g3395 = 16788
g1978 = 5524
g1978 = 16887
g1978 = 5515
g1084 = 16491
g1084 = 16491
g790 = 16491
g790 = 16491
g790 = 16491
g790 = 16491
g9537 = 5524
g9537 = 16887
g5516 = 16491
g5516 = 4491
g5516 = 4491
g5516 = 16491
g1099 = 55085
g1099 = 55085
g1099 = 55085
g1099 = 55085
g1262 = 22857
g1262 = 55085
g1262 = 22857
g527 = 5524
g527 = 16021
g527 = 42626
g527 = 55085
g527 = 42626
g527 = 16020
g527 = 16020
g527 = 5524
g527 = 5524
g527 = 5524
g527 = 5524
g9374 = 16746
g8464 = 5515
g5068 = 16021
g5068 = 16021
g5623 = 22857
g5623 = 55085
g5623 = 22857
g3474 = 22857
g3474 = 22857
g3474 = 55085
g306 = 16787
g306 = 5524
g306 = 16887
g306 = 5524
g306 = 16887
g8836 = 16491
g6350 = 46872
g6350 = 46872
g6350 = 46872
g6350 = 46872
g1578 = 5515
g1578 = 6886
g1578 = 16192
g1578 = 6886
g1578 = 16192
g1578 = 6886
g1578 = 16192
g8656 = 3723
g8656 = 5730
g8656 = 3723
g8656 = 5730
g8656 = 3723
g8656 = 5730
g8656 = 3723
g8656 = 5730
g1208 = 16491
g2343 = 4672
g2343 = 5524
g2343 = 6468
g2343 = 4672
g2343 = 5524
g2343 = 6468
g8244 = 6914
g8244 = 6914
g3085 = 6352
g3085 = 6367
g3085 = 46982
g3085 = 6352
g3085 = 124
g3085 = 5669
g3085 = 6367
g3085 = 16251
g3085 = 46695
g2166 = 42719
g2166 = 45039
g7989 = 3824
g5104 = 5506
g5104 = 16705
g5104 = 20037
g5104 = 4497
g5104 = 5506
g5104 = 16705
g5104 = 20037
g5104 = 4497
g5104 = 5506
g5104 = 16705
g5104 = 20037
g5104 = 4497
g5104 = 5506
g5104 = 16705
g5104 = 20037
g5104 = 4497
g5104 = 5506
g5104 = 16705
g5104 = 20037
g5104 = 4497
g5104 = 5506
g5104 = 16705
g5104 = 20037
g5104 = 4497
g5104 = 5506
g5104 = 16705
g5104 = 20037
g5104 = 4497
g5104 = 5506
g5104 = 16705
g5104 = 20037
g5104 = 5506
g5104 = 16705
g5104 = 20037
g9910 = 22857
g9910 = 16020
g9910 = 22857
g9910 = 55085
g9910 = 16020
g9910 = 22857
g9910 = 55085
g9910 = 16020
g9910 = 22857
g9910 = 55085
g9910 = 16020
g9910 = 22857
g9910 = 55085
g9910 = 16020
g9910 = 22857
g9910 = 55085
g9910 = 16021
g9910 = 22857
g9910 = 55085
g2540 = 8608
g2540 = 42729
g2540 = 72686
g2540 = 8608
g2540 = 42729
g2540 = 72686
g3892 = 5515
g3892 = 5515
g3892 = 5515
g3892 = 5515
g3892 = 5515
g7123 = 30145
g7123 = 70006
g7123 = 30145
g7123 = 70006
g2111 = 16787
g10378 = 19346
g10378 = 30170
g7319 = 6629
g7319 = 8081
g8003 = 16021
g8003 = 16021
g9407 = 5216
g9407 = 6811
g9407 = 16020
g9407 = 5216
g9407 = 6811
g9407 = 16020
g9407 = 5216
g9407 = 6811
g9407 = 16020
g9407 = 5216
g9407 = 6811
g9407 = 16020
g9407 = 5216
g9407 = 6811
g9407 = 16020
g9407 = 5216
g9407 = 6811
g9407 = 16020
g6767 = 4488
g6767 = 4488
g6767 = 4488
g6767 = 4488
g6767 = 4488
g1250 = 5506
g1250 = 16705
g1250 = 20037
g1250 = 5506
g1250 = 16705
g1250 = 20037
g1250 = 4497
g1250 = 5506
g1250 = 16705
g1250 = 20037
g1250 = 4497
g1250 = 5506
g1250 = 16705
g1250 = 20037
g1250 = 4497
g1250 = 5506
g1250 = 16705
g1250 = 20037
g1250 = 4497
g1250 = 5506
g1250 = 16705
g1250 = 20037
g1250 = 4497
g1250 = 5506
g1250 = 16705
g1250 = 20037
g1839 = 16491
g1839 = 16491
g1839 = 16491
g1839 = 16491
g1839 = 16491
g1839 = 16491
g9049 = 4553
g9049 = 5975
g10476 = 981
g10476 = 6355
g10476 = 8270
g10476 = 981
g10476 = 6355
g10476 = 8270
g10476 = 981
g10476 = 6355
g10476 = 8270
g10476 = 981
g10476 = 6355
g10476 = 8270
g10214 = 4499
g10214 = 50660
g10214 = 50661
g10214 = 4499
g10214 = 50660
g10214 = 50661
g1034 = 276
g1034 = 15986
g1034 = 276
g1034 = 15986
g8250 = 16491
g8250 = 16491
g8250 = 16491
g8250 = 16491
g8250 = 16491
g7927 = 77
g7927 = 30896
g7927 = 77
g7927 = 30896
g8328 = 3774
g8328 = 5524
g8328 = 16459
g8328 = 3774
g8328 = 5524
g8328 = 16459
g8328 = 3774
g8328 = 5524
g8328 = 16459
g8328 = 3774
g8328 = 5524
g8328 = 16459
g8328 = 3774
g8328 = 5524
g8328 = 16459
g8328 = 4100
g8328 = 16758
g7486 = 5524
g7486 = 16021
g7486 = 42626
g7486 = 55085
g7486 = 5524
g7486 = 16021
g7486 = 42626
g7486 = 55085
g7486 = 5524
g7486 = 16021
g10460 = 22857
g10460 = 55085
g174 = 981
g174 = 6355
g174 = 8270
g174 = 981
g174 = 6355
g174 = 8270
g174 = 981
g174 = 6355
g174 = 8270
g174 = 981
g174 = 6355
g174 = 8270
g4979 = 16491
g4979 = 3842
g4979 = 10133
g4979 = 16491
g5281 = 5634
g5281 = 42254
g5281 = 5634
g5281 = 42254
g5281 = 42254
g2653 = 3978
g2653 = 6012
g8811 = 7062
g8811 = 8278
g8811 = 5515
g8811 = 7062
g8811 = 8278
g4556 = 5381
g4556 = 16021
g4556 = 34755
g4556 = 5381
g4556 = 16021
g4556 = 34755
g5962 = 3824
g10163 = 3676
g10163 = 5524
g10163 = 4386
g4853 = 16491
g4853 = 9013
g4853 = 9450
g4853 = 16491
g4120 = 5524
g4120 = 5524
g4120 = 5524
g4120 = 5524
g330 = 6886
g330 = 16192
g330 = 6886
g330 = 16192
g330 = 5515
g2065 = 19888
g2065 = 19888
g5107 = 71949
g5871 = 5524
g5871 = 16021
g5871 = 5524
g5871 = 5524
g5871 = 5524
g5871 = 16021
g5871 = 42626
g5871 = 55085
g5871 = 5524
g5871 = 16021
g5871 = 42626
g5871 = 55085
g321 = 3924
g321 = 5525
g321 = 5525
g8083 = 3677
g8083 = 6351
g8083 = 8270
g3456 = 5956
g3456 = 19887
g3456 = 5956
g3456 = 19887
g3456 = 5956
g3456 = 19887
g3456 = 5956
g3456 = 19887
g3456 = 5956
g3456 = 19887
g3456 = 5956
g3456 = 19887
g3456 = 5956
g3456 = 19887
g3456 = 5956
g3456 = 19887
g3456 = 5956
g3456 = 19887
g3456 = 5956
g3456 = 19887
g7054 = 17196
g7054 = 31417
g7054 = 17196
g7054 = 31417
g2297 = 3735
g2297 = 5840
g2297 = 6412
g2297 = 3735
g2297 = 5840
g2297 = 6412
g2297 = 3735
g2297 = 6412
g2297 = 15935
g5971 = 981
g5971 = 6355
g5971 = 8270
g5971 = 981
g5971 = 6355
g5971 = 8270
g5971 = 981
g5971 = 6355
g5971 = 8270
g5971 = 981
g5971 = 6355
g5971 = 8270
g1822 = 4672
g1822 = 5524
g1822 = 6468
g1822 = 4672
g1822 = 5524
g1822 = 6468
g1822 = 4672
g1822 = 5524
g1822 = 6468
g869 = 4351
g869 = 6536
g869 = 30170
g869 = 4351
g869 = 6536
g869 = 30170
g869 = 16831
g869 = 19752
g869 = 30170
g423 = 3676
g423 = 8270
g423 = 16818
g423 = 3676
g423 = 8270
g423 = 16818
g423 = 5524
g423 = 70615
g10301 = 5085
g9356 = 16787
g9356 = 16787
g9356 = 16787
g9356 = 16787
g9356 = 16787
g9356 = 16787
g9356 = 16787
g9356 = 16787
g2699 = 5524
g2699 = 7018
g2699 = 8017
g2699 = 1990939
g2699 = 5524
g2699 = 7018
g2699 = 8017
g2699 = 1990939
g2699 = 5524
g2699 = 7018
g2699 = 8017
g2699 = 1990939
g2699 = 5524
g2699 = 7018
g2699 = 8017
g2699 = 1990939
g2699 = 5524
g2699 = 7018
g2699 = 8017
g2699 = 1990939
g2699 = 7018
g2699 = 1990939
g2699 = 5524
g2699 = 7018
g2699 = 8017
g2699 = 1990939
g2699 = 5524
g2699 = 7018
g2699 = 8017
g2699 = 1990939
g8775 = 105
g8775 = 16763
g8775 = 3824
g8775 = 105
g8775 = 105
g8775 = 107
g4535 = 16717
g4535 = 6629
g4535 = 16717
g4535 = 16717
g4535 = 16717
g4535 = 16717
g4535 = 16717
g4535 = 16717
g4535 = 16717
g5282 = 5515
g5282 = 6886
g5282 = 6886
g5282 = 6886
g5282 = 6886
g5282 = 6886
g5282 = 6886
g5282 = 6886
g5282 = 6886
g10310 = 46982
g7375 = 16491
g7375 = 16491
g7375 = 16491
g7375 = 16491
g7375 = 16491
g7375 = 16491
g7375 = 16491
g7375 = 16491
g7375 = 16491
g3877 = 8410
g2512 = 7018
g2512 = 8569
g2512 = 30286
g2512 = 5524
g1518 = 4843
g1518 = 16579
g10420 = 4571
g10420 = 1904380
g10420 = 1904382
g10420 = 4571
g10420 = 5509
g10420 = 16020
g10420 = 4571
g10420 = 5509
g10420 = 16020
g10420 = 4571
g10420 = 5509
g10420 = 16020
g10420 = 4571
g10420 = 5509
g10420 = 16020
g10420 = 4571
g10420 = 5509
g10420 = 16020
g6878 = 27
g6878 = 470
g6878 = 19843
g6878 = 6364
g6878 = 19843
g6878 = 6364
g6878 = 19843
g6878 = 6364
g6878 = 19843
g7021 = 3824
g7021 = 6506
g7021 = 51377
g4475 = 166
g7775 = 5515
g7775 = 5515
g6242 = 5096
g6242 = 5096
g6242 = 5096
g6304 = 22857
g6304 = 55085
g6304 = 22857
g5648 = 9
g5648 = 4376
g5648 = 6506
g5648 = 9
g5648 = 4376
g5648 = 6506
g1883 = 32266
g1883 = 43130
g1883 = 814
g1883 = 32509
g1883 = 43130
g1883 = 32266
g1883 = 43130
g7737 = 5216
g7737 = 6811
g7737 = 16020
g7737 = 55085
g7737 = 5216
g7737 = 6811
g7737 = 16020
g7737 = 55085
g7737 = 5216
g7737 = 6811
g7737 = 16020
g7737 = 55085
g7737 = 5216
g7737 = 6811
g7737 = 16020
g7737 = 55085
g7737 = 5509
g1753 = 5524
g1753 = 16021
g1753 = 16887
g1753 = 5524
g1753 = 16021
g1753 = 16887
g1753 = 5388
g1753 = 5524
g1753 = 16020
g1753 = 70588
g1753 = 166
g7974 = 981
g7974 = 6355
g7974 = 8270
g7974 = 981
g7974 = 6355
g7974 = 8270
g7974 = 981
g7974 = 6355
g7974 = 8270
g7974 = 981
g7974 = 6355
g7974 = 8270
g9579 = 16702
g9579 = 16702
g1705 = 16491
g5999 = 3994
g5999 = 6099
g5999 = 51539
g947 = 16491
g947 = 16491
g947 = 16491
g947 = 16491
g947 = 16491
g947 = 16491
g947 = 16491
g947 = 16491
g947 = 16491
g265 = 55085
g265 = 55085
g265 = 55085
g265 = 55085
g2236 = 5515
g2236 = 5515
g2236 = 5515
g9412 = 31177
g9412 = 16746
g9412 = 16491
g3620 = 16407
g3620 = 43386
g1880 = 5524
g1880 = 5524
g10633 = 16747
g3296 = 4672
g3296 = 5524
g3296 = 6468
g3296 = 4672
g3296 = 5524
g3296 = 6468
g3296 = 4672
g3296 = 5524
g3296 = 6468
g5479 = 6629
g5479 = 8081
g589 = 16616
g589 = 51287
g589 = 51287
g3117.1 = 16575
g3117.1 = 70823
g9295 = 981
g9295 = 6355
g9295 = 8270
g7864 = 4489
g7864 = 6555
g7864 = 4489
g7864 = 6555
g10268 = 3924
g10268 = 5525
g10268 = 5525
g10268 = 5525
g10268 = 7264
g5766 = 22857
g5766 = 55085
g5766 = 22857
g1357 = 5515
g1357 = 5515
g1357 = 5515
g1357 = 5515
g1357 = 5515
g1357 = 5515
g1357 = 5515
g1357 = 5515
g8377 = 413
g8377 = 3755
g8377 = 413
g8377 = 3755
g8377 = 413
g8377 = 3755
g8377 = 413
g8377 = 3755
g8377 = 413
g8377 = 3755
g8377 = 413
g8377 = 3755
g8377 = 413
g8377 = 3755
g6026 = 3824
g4239 = 1522
g4239 = 30515
g4239 = 42254
g4239 = 1522
g4239 = 30515
g4239 = 42254
g4239 = 1522
g4239 = 30515
g4239 = 42254
g9491.1 = 3677
g9491.1 = 6351
g9491.1 = 8270
g9491.1 = 3677
g9491.1 = 6351
g9491.1 = 8270
g7332 = 8061
g7332 = 8061
g7332 = 8061
g7332 = 8061
g7332 = 8061
g7332 = 5975
g7332 = 8061
g7332 = 8061
g8137 = 16491
g8137 = 16491
g8137 = 16491
g8137 = 16491
g8137 = 16491
g8137 = 16491
g167 = 7165
g167 = 5515
g167 = 16791
g167 = 9190
g167 = 35556
g167 = 16791
g167 = 5515
g167 = 5515
g167 = 5515
g167 = 5515
g167 = 5515
g167 = 5515
g167 = 5515
g167 = 5515
g167 = 9190
g167 = 35556
g167 = 5515
g167 = 5515
